snapshot,AZPS,BANCSMUD,BCHA,CISO,IPCO,NEVP,PACE,PACW,PGE,PSEI,CISO-PGAE,CISO-SCE,CISO-SDGE,CISO-VEA,Arizona,BANC
2019-01-28 21:00:00,10.176647272727273,15.2283598,11.672118,15.474657416666666,11.285322666666666,11.665292200000001,11.262569999999998,11.569731,11.28816675,12.4297818,15.474657416666666,15.474657416666666,15.474657416666666,15.474657416666666,10.176647272727273,15.2283598
2019-01-28 22:00:00,10.176647272727273,15.2283598,11.672118,15.474657416666666,11.285322666666666,11.665292200000001,11.262569999999998,11.569731,11.28816675,12.4297818,15.474657416666666,15.474657416666666,15.474657416666666,15.474657416666666,10.176647272727273,15.2283598
2019-01-28 23:00:00,10.176647272727273,15.2283598,11.672118,15.474657416666666,11.285322666666666,11.665292200000001,11.262569999999998,11.569731,11.28816675,12.4297818,15.474657416666666,15.474657416666666,15.474657416666666,15.474657416666666,10.176647272727273,15.2283598
2019-01-29 00:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 01:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 02:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 03:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 04:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 05:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 06:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 07:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 08:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 09:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
2019-01-29 10:00:00,10.979195878787879,15.2283598,11.717623333333334,15.97332002777778,11.558354666666666,11.988380066666666,11.723311500000001,11.73658388888889,11.441747250000002,12.475287133333334,15.97332002777778,15.97332002777778,15.97332002777778,15.97332002777778,10.979195878787879,15.2283598
